price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county,cluster
679900,4,3,0.34,Billerica,1821,2564,10/03/1988,Middlesex,pink
379900,2,2,0,Tewksbury,1876,1469,31/08/2018,Middlesex,pink
869000,4,4,0.6,Andover,1810,2489,29/08/1997,Essex,dark purple
825000,3,2,0.11,Newton,2458,1569,14/08/2003,Middlesex,pink
649000,4,2,0.11,Malden,2148,1644,05/10/2009,Middlesex,pink
375000,2,1,0.24,Medford,2155,686,22/06/2004,Middlesex,pink
799900,6,3,0.09,Everett,2149,2918,06/06/1989,Middlesex,dark purple
959000,3,2,0.1,Arlington,2476,1599,24/03/2006,Middlesex,pink
1900000,4,3,0.25,Winchester,1890,3346,26/07/1991,Middlesex,dark purple
2595000,2,3,0.03,Boston,2116,1375,04/05/2006,Suffolk,pink
379000,2,1,0.01,Boston,2132,615,08/03/2019,Suffolk,pink
850000,6,4,0.1,Boston,2131,2392,15/12/1997,Suffolk,dark purple
1650000,11,5,0.07,Boston,2121,4650,20/05/1991,Suffolk,dark purple
2749999,6,7,0.38,Newton,2459,7797,24/11/2004,Middlesex,dark purple
6750000,8,13,3.48,Westwood,2090,15400,19/06/1997,Norfolk,purple
749000,4,3,0.09,Boston,2131,1860,28/09/2000,Suffolk,pink
2395000,5,6,1.01,North Andover,1845,5522,09/01/1992,Essex,dark purple
1749000,1,2,0.03,Boston,2116,1404,23/07/2004,Suffolk,pink
1800000,8,4,0.17,Boston,2131,3528,08/12/2006,Suffolk,dark purple
6249000,7,9,0.57,Newton,2459,9000,23/12/2008,Middlesex,purple
729000,3,2,0.17,Boston,2132,1425,23/02/2007,Suffolk,pink
850000,3,3,0.13,Boston,2131,1080,19/09/2005,Suffolk,pink
985000,3,2,0.23,Wellesley,2481,1521,10/05/2005,Norfolk,pink
2845000,5,7,0.36,Wellesley,2481,7148,20/02/2003,Norfolk,dark purple
5450000,6,5,3.43,Needham,2492,6700,02/01/1998,Norfolk,purple
1050000,3,4,1,North Andover,1845,4438,15/07/2002,Essex,dark purple
1250000,4,2,0.39,Westwood,2090,2468,12/04/1989,Norfolk,pink
585000,2,2,0.02,Boston,2132,968,25/03/2021,Suffolk,pink
849000,2,2,0.02,Boston,2118,1004,29/10/2010,Suffolk,pink
1500000,4,3,0.23,Needham,2494,2806,03/08/1994,Norfolk,dark purple
2800000,6,7,0.5,Newton,2467,5146,01/02/2008,Middlesex,dark purple
859900,3,3,0.1,Boston,2132,1652,16/04/1991,Suffolk,pink
2985000,6,7,0.31,Needham,2492,6005,31/12/1998,Norfolk,dark purple
950000,2,1,0.02,Boston,2118,750,02/07/2014,Suffolk,pink
3550000,3,3,0.04,Boston,2116,1795,05/01/2010,Suffolk,pink
1725000,6,4,0.27,Newton,2459,3020,15/04/1987,Middlesex,dark purple
2499000,5,5,0.34,Needham,2494,5113,30/10/2001,Norfolk,dark purple
879900,4,4,0.44,North Andover,1845,2851,12/09/2005,Essex,dark purple
1650000,4,3,1.67,Needham,2494,3847,20/05/1996,Norfolk,dark purple
2050000,2,3,0.04,Boston,2118,1898,23/05/2019,Suffolk,pink
498000,4,3,0.36,North Andover,1845,1272,30/04/1998,Essex,pink
725000,2,2,0.13,Boston,2131,1345,26/11/1991,Suffolk,pink
1199000,3,3,0.24,Newton,2461,2100,20/06/2008,Middlesex,pink
2395000,6,5,1,Needham,2492,5019,28/11/2001,Norfolk,dark purple
15500000,15,12,27,Westwood,2090,14000,03/06/1997,Norfolk,purple
555000,2,2,0.09,Boston,2132,1303,09/12/2002,Suffolk,pink
799000,3,3,0.33,Dedham,2026,1800,12/02/2003,Norfolk,pink
770000,4,2,0.1,Boston,2131,1424,04/04/2006,Suffolk,pink
700000,2,1,0.02,Boston,2130,968,30/04/2018,Suffolk,pink
700000,4,2,0.2,Dedham,2026,2336,06/07/2001,Norfolk,pink
699000,4,3,0.29,Boston,2132,1711,16/05/2005,Suffolk,pink
2995000,5,6,0.51,Wellesley,2482,6137,01/09/1983,Norfolk,dark purple
689000,3,3,0.13,Dedham,2026,1540,20/04/2001,Norfolk,pink
999000,3,3,0.36,Boston,2467,2700,15/07/2005,Suffolk,pink
15000000,6,9,35.96,Westwood,2090,10309,08/03/1987,Norfolk,purple
915000,2,1,0.03,Boston,2118,1128,30/04/2018,Suffolk,pink
560500,3,2,0.03,Boston,2131,1426,14/08/2018,Suffolk,pink
379900,3,1,0.03,North Andover,1845,1126,07/12/2001,Essex,pink
6995000,6,7,0.68,Wellesley,2481,9215,01/04/1994,Norfolk,purple
2895000,6,6,0.64,Brookline,2467,6023,12/09/1997,Norfolk,dark purple
1825000,4,3,0.58,Wellesley,2481,3001,30/04/1999,Norfolk,dark purple
1800000,4,3,0.36,Wellesley,2481,3876,12/06/1997,Norfolk,dark purple
610000,2,2,0.16,Newton,2464,1298,24/11/2009,Middlesex,pink
899000,4,3,0.08,Boston,2131,3307,27/11/1991,Suffolk,dark purple
450000,2,1,0.08,Boston,2132,1000,30/05/2012,Suffolk,pink
665000,3,2,0.16,Andover,1810,1650,19/03/2003,Essex,pink
849000,3,2,0.07,Boston,2119,1909,02/10/2008,Suffolk,pink
695000,1,1,0.01,Boston,2116,606,04/09/2007,Suffolk,pink
544900,3,2,0.04,Boston,2119,1626,07/05/2010,Suffolk,pink
565000,2,1,0.03,Boston,2131,1248,07/07/2011,Suffolk,pink
595000,2,2,0.28,Boston,2130,880,30/03/2006,Suffolk,pink
1750000,4,3,0.13,Boston,2130,2700,30/11/2004,Suffolk,dark purple
599999,3,3,0.31,North Andover,1845,2042,30/06/2009,Essex,pink
874900,4,3,1.42,North Andover,1845,3412,29/08/2008,Essex,dark purple
739000,4,2,0.08,Boston,2131,1868,27/06/1997,Suffolk,pink
645000,1,1,0.01,Boston,2118,645,17/06/2003,Suffolk,pink
599000,4,2,0.04,Boston,2130,1720,19/01/1989,Suffolk,pink
639000,3,3,0.17,Boston,2131,1375,07/08/1995,Suffolk,pink
959900,4,4,0.47,Middleton,1949,3840,01/03/1988,Essex,dark purple
3750000,5,8,4.32,Dover,2030,8382,30/04/2008,Norfolk,purple
949000,1,1,0.02,Boston,2118,881,08/09/1999,Suffolk,pink
849000,4,4,2.86,Georgetown,1833,3626,02/06/2004,Essex,dark purple
1400000,4,3,0.17,Needham,2494,2674,30/06/1999,Norfolk,pink
850000,3,2,0.24,Boston,2131,2000,01/02/1996,Suffolk,pink
1199000,4,3,0.35,Dedham,2026,3039,27/08/2004,Norfolk,dark purple
875000,3,3,0.12,Boston,2132,1894,24/05/2005,Suffolk,pink
1995000,5,5,0.24,Newton,2459,4095,04/06/2004,Middlesex,dark purple
2995000,5,7,0.46,Wellesley,2481,7061,01/06/1992,Norfolk,dark purple
835000,4,2,0.14,Boston,2131,2344,03/09/1996,Suffolk,pink
799000,3,2,0.11,Boston,2130,1321,08/03/2004,Suffolk,pink
865000,1,1,0.01,Boston,2116,600,09/08/2018,Suffolk,pink
2200000,6,5,1.59,Wellesley,2481,5714,11/01/1994,Norfolk,dark purple
2595000,4,5,0.9,Needham,2492,5600,04/03/2002,Norfolk,dark purple
1350000,2,2,0.02,Boston,2118,1008,20/05/2002,Suffolk,pink
824900,4,3,2.05,Boxford,1921,3005,24/08/1994,Essex,dark purple
1290000,5,5,0.96,North Andover,1845,5233,28/07/2009,Essex,dark purple
779900,1,1,0.02,Boston,2118,768,16/08/2004,Suffolk,pink
599000,3,1,0.03,Boston,2119,1362,28/01/2002,Suffolk,pink
965000,6,2,0.13,Boston,2132,3501,23/01/2002,Suffolk,dark purple
600000,2,2,0.17,Boston,2131,1300,22/12/1995,Suffolk,pink
1999999,5,5,0.2,Needham,2494,4314,31/01/2006,Norfolk,dark purple
819900,4,3,1,North Andover,1845,2492,01/08/1995,Essex,pink
829000,2,1,0.02,Boston,2115,803,31/05/2013,Suffolk,pink
539900,3,2,0.94,Sharon,2067,1080,07/06/2006,Norfolk,pink
494000,2,1,0.24,Norwood,2062,710,21/07/1992,Norfolk,pink
564900,5,2,0.07,Boston,2124,1671,09/02/2004,Suffolk,pink
825000,5,5,0.64,Canton,2021,2814,16/07/2001,Norfolk,dark purple
599900,2,2,0.02,Chelsea,2150,1712,06/07/1994,Suffolk,pink
519000,2,1,0.02,Boston,2128,787,06/01/2012,Suffolk,pink
499289,2,2,0.07,Woburn,1801,864,12/01/2007,Middlesex,pink
549900,3,2,0.11,Andover,1810,1000,15/09/2008,Essex,pink
769900,4,3,0.92,Dracut,1826,2728,15/09/2004,Middlesex,pink
434900,3,1,0.51,Dracut,1826,1218,30/11/1992,Middlesex,pink
579900,4,3,0.35,Haverhill,1830,3284,28/06/2002,Essex,dark purple
474000,3,2,0.17,Haverhill,1830,2000,22/10/2008,Essex,pink
529900,3,3,0.54,Haverhill,1830,2322,29/09/2006,Essex,pink
399999,4,3,0.28,Haverhill,1830,1482,03/06/2002,Essex,pink
609000,3,3,0.2,Haverhill,1830,1824,23/01/1997,Essex,pink
369900,3,1,0.44,Haverhill,1830,1096,20/08/1999,Essex,pink
669900,3,3,0.23,Methuen,1844,2228,09/02/2000,Essex,pink
269900,2,1,0.35,Methuen,1844,1008,28/12/2006,Essex,pink
509900,4,1,0.23,Tewksbury,1876,1205,30/08/2006,Middlesex,pink
2695000,5,5,3.63,Westwood,2090,6499,22/01/1988,Norfolk,dark purple
3930000,7,8,0.69,Lexington,2420,8257,06/05/2008,Middlesex,purple
2750000,5,6,1.84,Westwood,2090,7840,30/06/1992,Norfolk,dark purple
8000000,7,11,74.36,Westwood,2090,10600,12/06/2002,Norfolk,purple
3795000,3,4,0.06,Boston,2111,2707,21/07/2008,Suffolk,dark purple
359900,2,2,0.02,Boston,2125,936,01/04/1999,Suffolk,pink
780000,5,4,0.06,Boston,2125,2016,18/08/2005,Suffolk,dark purple
1000000,6,3,0.16,Revere,2151,4371,31/10/1989,Suffolk,dark purple
950000,4,2,0.03,Boston,2111,1295,02/02/2005,Suffolk,pink
449000,2,1,0.02,Boston,2127,915,23/03/2010,Suffolk,pink
4495000,2,3,0.05,Boston,2116,2258,24/08/2004,Suffolk,pink
1290000,3,2,0.05,Boston,2109,2226,29/04/2005,Suffolk,pink
1085000,6,3,0.07,Boston,2125,3008,01/05/2000,Suffolk,dark purple
895000,1,1,0.02,Boston,2116,725,15/08/2018,Suffolk,pink
679000,1,2,0.03,Boston,2111,1286,30/09/2005,Suffolk,pink
750000,4,3,0.12,Boston,2128,2558,04/11/1994,Suffolk,pink
455000,2,2,0.03,Boston,2136,1292,11/04/2005,Suffolk,pink
2100000,2,2,0.03,Boston,2110,1700,31/07/2007,Suffolk,pink
695000,2,2,0.02,Boston,2127,1023,30/07/2007,Suffolk,pink
895000,3,2,0.08,Boston,2122,1116,21/01/1998,Suffolk,pink
709000,6,2,0.06,Boston,2125,2330,13/11/2009,Suffolk,dark purple
799900,3,2,0.12,Milton,2186,1536,22/12/2009,Norfolk,pink
799000,1,1,0.02,Boston,2116,705,08/01/1999,Suffolk,pink
899000,6,3,0.09,Boston,2124,3000,16/11/2000,Suffolk,dark purple
549000,2,1,0.02,Boston,2127,713,04/08/2005,Suffolk,pink
6495000,4,5,0.04,Boston,2114,5948,30/12/1997,Suffolk,purple
7599000,4,6,0.04,Boston,2114,5799,31/10/2008,Suffolk,purple
579000,3,2,0.23,Boston,2113,702,01/02/1994,Suffolk,pink
3300000,3,5,0.06,Boston,2111,2667,12/06/2007,Suffolk,dark purple
537000,3,2,0.03,Chelsea,2150,1035,05/06/2002,Suffolk,pink
650000,1,1,0.02,Boston,2128,1022,15/05/2006,Suffolk,pink
685000,2,1,0.02,Boston,2127,800,30/05/2018,Suffolk,pink
799000,2,1,0.02,Boston,2118,753,20/09/2004,Suffolk,pink
929000,1,1,0.02,Boston,2127,1087,01/08/2013,Suffolk,pink
715000,5,4,0.09,Boston,2125,2929,01/07/1996,Suffolk,dark purple
859000,8,4,0.17,Boston,2136,3204,22/06/2001,Suffolk,dark purple
1299999,12,3,0.08,Boston,2122,3720,25/01/2008,Suffolk,dark purple
639000,2,1,0.02,Boston,2113,736,14/07/2000,Suffolk,pink
839900,4,3,0.12,Boston,2136,2374,21/08/2008,Suffolk,pink
659000,1,2,0.02,Boston,2111,1067,26/09/2005,Suffolk,pink
1199999,4,3,0.4,Boston,2124,2314,26/03/1993,Suffolk,pink
565000,1,1,0.01,Boston,2113,636,03/09/2004,Suffolk,pink
450000,2,2,0.04,Boston,2125,980,11/08/1992,Suffolk,pink
1500000,12,3,0.18,Boston,2124,4464,04/03/2008,Suffolk,dark purple
1099000,2,2,0.03,Boston,2127,1183,19/06/2007,Suffolk,pink
599000,2,2,0.1,Milton,2186,1106,02/06/1998,Norfolk,pink
599000,2,1,0.02,Boston,2127,915,30/05/2008,Suffolk,pink
569000,1,1,0.01,Boston,2127,641,14/10/2016,Suffolk,pink
749900,3,3,0.03,Boston,2128,1540,07/12/2000,Suffolk,pink
589900,2,2,0.02,Boston,2128,923,28/10/2019,Suffolk,pink
1299000,2,2,0.03,Boston,2113,1328,09/04/2021,Suffolk,pink
850000,4,2,0.05,Boston,2128,2594,08/10/2008,Suffolk,pink
799000,4,3,0.09,Milton,2186,2090,23/12/1996,Norfolk,pink
1149000,6,3,0.08,Boston,2122,2995,27/11/2006,Suffolk,dark purple
325000,1,1,0.02,Boston,2122,686,29/06/2001,Suffolk,pink
505000,2,1,0.02,Boston,2125,747,30/06/2021,Suffolk,pink
525000,1,1,0.01,Boston,2127,543,31/05/2018,Suffolk,pink
1895000,2,3,0.03,Boston,2111,1504,01/06/2010,Suffolk,pink
309000,1,1,4.25,Dedham,2026,744,23/10/2014,Norfolk,pink
399000,1,1,0.02,Boston,2125,673,08/05/2009,Suffolk,pink
889900,4,2,0.18,Dedham,2026,1875,30/09/1996,Norfolk,pink
1349000,2,2,0.02,Boston,2118,1049,01/04/2019,Suffolk,pink
619000,1,1,0.01,Boston,2118,577,24/12/2020,Suffolk,pink
2325000,3,3,0.04,Boston,2109,1686,07/02/2008,Suffolk,pink
899900,4,3,0.46,Westwood,2090,1751,28/02/1994,Norfolk,pink
649900,3,2,0.09,Revere,2151,2107,12/04/2004,Suffolk,pink
269850,1,1,0.01,Boston,2136,623,04/09/2014,Suffolk,pink
1149999,8,4,0.12,Boston,2126,4452,11/05/2005,Suffolk,dark purple
630000,3,2,0.14,Boston,2136,1232,17/02/1993,Suffolk,pink
989000,3,3,0.03,Boston,2127,1464,29/04/2008,Suffolk,pink
415000,3,2,0.02,Boston,2119,1199,20/12/1996,Suffolk,pink
935000,4,2,0.07,Boston,2125,1830,23/04/1997,Suffolk,pink
1299000,2,2,0.03,Boston,2110,1168,29/05/2013,Suffolk,pink
1225000,2,2,0.03,Boston,2110,1216,14/10/2014,Suffolk,pink
419000,1,1,0.01,Boston,2127,560,18/09/2002,Suffolk,pink
949000,2,3,0.03,Boston,2127,1137,15/06/2007,Suffolk,pink
1995000,3,2,0.04,Boston,2113,1645,01/06/2006,Suffolk,pink
649900,3,2,0.01,Revere,2151,1710,11/02/2002,Suffolk,pink
999999,7,4,0.2,Boston,2136,3397,25/05/1988,Suffolk,dark purple
749000,3,2,0.14,Milton,2186,1430,28/02/2002,Norfolk,pink
650000,3,2,0.15,Boston,2136,1676,29/07/2005,Suffolk,pink
599000,2,1,0.06,Boston,2128,902,30/08/2005,Suffolk,pink
899000,3,2,0.85,Milton,2186,2526,06/12/1983,Norfolk,pink
570000,4,2,0.02,Boston,2128,1728,29/04/2002,Suffolk,pink
675000,2,2,0.02,Boston,2127,887,18/06/2019,Suffolk,pink
579000,2,1,0.02,Boston,2127,695,06/08/2020,Suffolk,pink
550000,3,1,0.17,Dedham,2026,1580,22/06/2001,Norfolk,pink
3250000,3,3,0.04,Boston,2111,1882,11/12/2018,Suffolk,pink
789900,3,2,0.12,Milton,2186,1530,29/06/2007,Norfolk,pink
999000,4,4,0.06,Boston,2125,2876,01/12/2004,Suffolk,dark purple
1695000,3,3,0.05,Boston,2118,2040,24/06/2013,Suffolk,pink
355000,2,1,0.02,Boston,2136,877,27/12/2004,Suffolk,pink
1498000,2,2,0.03,Boston,2210,1510,27/06/2019,Suffolk,pink
675000,2,2,0.03,Boston,2127,1318,21/08/2009,Suffolk,pink
750000,4,3,0.06,Dedham,2026,2624,15/02/2005,Norfolk,pink
1299000,2,2,0.04,Boston,2127,1664,27/07/2018,Suffolk,pink
850000,4,3,0.12,Dedham,2026,2136,31/03/2005,Norfolk,pink
574900,4,3,0.04,Boston,2119,1760,08/11/2002,Suffolk,pink
919000,6,2,0.04,Boston,2128,1888,16/05/2005,Suffolk,dark purple
959000,2,2,0.02,Boston,2116,949,27/01/2005,Suffolk,pink
835000,3,2,0.04,Boston,2125,1716,11/12/2003,Suffolk,pink
995000,2,2,0.03,Boston,2118,1168,30/11/2012,Suffolk,pink
1589000,2,2,0.04,Boston,2118,1725,30/04/2009,Suffolk,pink
525000,3,2,0.17,Boston,2136,1024,23/11/1999,Suffolk,pink
849900,3,3,0.48,Dedham,2026,2189,28/07/1995,Norfolk,pink
523900,3,2,0.1,Hyde Park,2136,1104,31/03/2004,,pink
760000,6,3,0.06,Chelsea,2150,1429,09/12/2002,Suffolk,dark purple
1050000,4,4,0.04,Milton,2186,2800,23/12/2004,Norfolk,dark purple
499900,1,1,0.01,Boston,2127,505,01/03/2001,Suffolk,pink
1575000,2,2,0.03,Boston,2111,1308,16/01/2014,Suffolk,pink
850000,2,2,0.03,Boston,2127,1209,30/05/2007,Suffolk,pink
879000,1,1,0.02,Boston,2113,913,15/09/2008,Suffolk,pink
549000,3,2,0.05,Revere,2151,1621,07/10/1984,Suffolk,pink
849900,7,3,0.12,Boston,2125,2941,01/07/1999,Suffolk,dark purple
739000,1,1,0.01,Boston,2116,642,22/11/2013,Suffolk,pink
1199000,5,5,0.12,Boston,2126,3528,11/09/2002,Suffolk,dark purple
520000,3,2,0.13,Boston,2136,2007,30/12/2008,Suffolk,pink
899900,3,3,0.03,Boston,2128,1760,31/07/2003,Suffolk,pink
849900,4,3,0.12,Boston,2128,2950,02/12/2002,Suffolk,pink
1725000,2,2,0.03,Boston,2108,1437,17/07/2012,Suffolk,pink
1095000,2,2,0.02,Boston,2111,812,16/09/2009,Suffolk,pink
749900,3,2,0.19,Milton,2186,1722,31/03/2005,Norfolk,pink
1599000,5,5,1.05,Milton,2186,4711,20/04/2004,Norfolk,dark purple
775000,4,2,0.15,Boston,2121,2633,13/08/1999,Suffolk,pink
599000,1,1,0.01,Boston,2127,574,10/07/2020,Suffolk,pink
985000,9,3,0.1,Boston,2126,3648,26/10/2005,Suffolk,dark purple
749000,1,1,0.02,Boston,2110,732,02/09/2009,Suffolk,pink
479000,1,1,0.01,Boston,2127,451,26/02/2013,Suffolk,pink
2950000,2,3,0.05,Boston,2210,2178,31/07/2012,Suffolk,pink
599000,3,2,0.09,Revere,2151,2039,12/04/2006,Suffolk,pink
699000,2,2,0.01,Boston,2127,1260,29/09/1995,Suffolk,pink
639000,2,1,0.02,Boston,2127,914,11/12/2009,Suffolk,pink
489900,6,2,0.09,Boston,2124,2062,15/04/2005,Suffolk,dark purple
578000,3,2,0.03,Boston,2125,1506,14/02/2020,Suffolk,pink
449900,2,1,0.02,Boston,2124,1036,01/07/2011,Suffolk,pink
1125000,3,2,0.23,Milton,2186,2090,07/05/1984,Norfolk,pink
1649000,4,3,0.06,Boston,2127,2043,27/02/1987,Suffolk,pink
1099000,1,2,0.02,Boston,2109,923,10/12/2013,Suffolk,pink
1949000,3,2,0.03,Boston,2114,1500,20/03/2009,Suffolk,pink
925000,2,2,0.03,Boston,2127,1100,03/05/2019,Suffolk,pink
599000,1,1,0.01,Boston,2127,550,09/04/2020,Suffolk,pink
499000,3,2,0.25,Dedham,2026,1192,09/11/2011,Norfolk,pink
400000,2,1,0.02,Boston,2119,744,03/02/2003,Suffolk,pink
1100000,2,2,0.03,Boston,2118,1173,14/05/2010,Suffolk,pink
825000,5,3,0.26,Malden,2148,2180,09/12/1991,Middlesex,dark purple
499000,2,1,0.01,Boston,2127,639,24/11/2010,Suffolk,pink
699000,1,1,0.01,Boston,2108,600,15/07/2004,Suffolk,pink
880000,6,3,0.08,Revere,2151,4337,02/12/1996,Suffolk,dark purple
1299000,5,4,0.17,Boston,2124,3472,10/09/1993,Suffolk,dark purple
819000,5,3,0.15,Revere,2151,2160,27/03/2006,Suffolk,dark purple
874900,5,3,0.13,Malden,2148,3300,22/03/1994,Middlesex,dark purple
1499000,5,4,0.35,Milton,2186,3137,10/01/1990,Norfolk,dark purple
529000,2,1,0.02,Boston,2135,852,22/04/2005,Suffolk,pink
1150000,6,2,0.1,Boston,2125,2638,29/07/2005,Suffolk,dark purple
525000,2,2,0.05,Boston,2126,1010,30/03/2007,Suffolk,pink
545000,3,3,0.04,Boston,2125,1644,30/04/2009,Suffolk,pink
509900,2,2,0.29,Dedham,2026,1000,30/09/2016,Norfolk,pink
649900,2,1,0.02,Boston,2125,826,01/05/2006,Suffolk,pink
780000,1,1,0.01,Boston,2111,585,05/06/2018,Suffolk,pink
619900,2,1,0.02,Boston,2127,800,18/09/2007,Suffolk,pink
875000,2,2,0.03,Boston,2127,1193,31/01/2019,Suffolk,pink
749000,5,3,0.12,Boston,2136,2681,12/02/1999,Suffolk,dark purple
1099000,2,1,0.03,Boston,2109,1183,08/06/2018,Suffolk,pink
729000,3,2,0.09,Boston,2136,1612,28/10/1993,Suffolk,pink
600000,3,1,0.02,Boston,2127,964,02/06/2000,Suffolk,pink
1775000,7,6,0.46,Milton,2186,7071,28/10/1998,Norfolk,dark purple
1199000,5,3,0.41,Dedham,2026,3602,17/09/1992,Norfolk,dark purple
1150000,3,3,0.92,Westwood,2090,2100,15/09/2004,Norfolk,pink
1199000,5,2,0.14,Milton,2186,2632,11/07/2005,Norfolk,pink
799000,2,3,0.03,Boston,2127,1429,04/09/2009,Suffolk,pink
1595000,2,2,0.03,Boston,2118,1496,27/06/2018,Suffolk,pink
829000,3,3,0.36,Milton,2186,2464,31/03/2000,Norfolk,pink
685000,2,1,0.02,Boston,2127,855,25/09/2009,Suffolk,pink
489000,2,2,0.16,Saugus,1906,1207,28/04/1995,Essex,pink
1388000,4,3,0.45,Lynnfield,1940,3794,28/06/2007,Essex,dark purple
1490000,2,2,0.02,Boston,2118,1052,21/05/2018,Suffolk,pink
459000,2,1,0.12,Saugus,1906,1289,21/07/2004,Essex,pink
725000,3,2,0.25,Dedham,2026,1906,30/10/1987,Norfolk,pink
799900,5,2,0.36,Peabody,1960,2288,07/06/1985,Essex,pink
1399000,7,4,0.04,Boston,2128,2870,27/04/2012,Suffolk,dark purple
1600000,2,2,0.03,Boston,2116,1358,24/04/2014,Suffolk,pink
2599000,2,3,0.04,Boston,2210,1840,01/05/2019,Suffolk,pink
589900,2,1,0.14,Malden,2148,2013,06/08/1992,Middlesex,pink
689000,3,2,0.22,Waltham,2452,2223,01/03/1984,Middlesex,pink
995000,2,1,0.03,Boston,2116,1273,20/09/2004,Suffolk,pink
1095000,5,3,0.15,Waltham,2453,2524,15/10/1998,Middlesex,dark purple
1099000,3,4,0.08,Waltham,2451,3000,31/07/1989,Middlesex,pink
899900,2,3,0.55,Sharon,2067,1987,18/10/2005,Norfolk,pink
1100000,6,4,0.49,Randolph,2368,4038,19/09/2003,Norfolk,dark purple
1575000,5,4,1.44,Sharon,2067,4448,18/08/2005,Norfolk,dark purple
739900,2,1,0.19,Milton,2186,1110,25/08/1983,Norfolk,pink
549900,3,2,0.23,Stoughton,2072,1527,19/08/2003,Norfolk,pink
869000,3,3,3.29,Foxboro,2035,2920,05/12/2014,,pink
860000,4,4,0.57,Foxboro,2035,3119,28/06/2001,,dark purple
600000,4,1,0.44,Stoughton,2072,1900,27/06/2003,Norfolk,pink
1150000,4,3,0.92,Sharon,2067,3325,10/05/1991,Norfolk,dark purple
1099000,2,1,0.03,Boston,2116,1207,26/03/2014,Suffolk,pink
2300000,5,4,3.26,Milton,2186,5003,17/12/2004,Norfolk,dark purple
869000,4,3,0.11,Milton,2186,2438,17/01/1995,Norfolk,pink
599900,4,2,0.26,Walpole,2032,1734,28/12/1993,Norfolk,pink
625000,3,2,0.26,Norwood,2062,2110,21/03/2003,Norfolk,pink
699900,4,2,0.25,Milton,2186,1691,02/04/1991,Norfolk,pink
519900,3,2,0.17,Stoughton,2072,1332,04/10/2013,Norfolk,pink
519900,3,2,0.23,Stoughton,2072,1547,02/07/2001,Norfolk,pink
825000,4,3,0.28,Sharon,2067,2680,23/12/2009,Norfolk,pink
585000,4,3,0.33,Canton,2021,1757,04/05/2001,Norfolk,pink
1090000,4,4,0.46,Sharon,2067,4973,21/09/1995,Norfolk,dark purple
600000,3,2,0.46,Sharon,2067,1628,16/11/2006,Norfolk,pink
849900,4,3,1.38,Foxboro,2035,2776,10/04/1992,,pink
549000,3,2,0.4,Walpole,2081,1527,16/04/2010,Norfolk,pink
540000,2,2,0.08,Norwood,2062,1796,06/07/1978,Norfolk,pink
849999,4,3,0.5,Foxboro,2035,2728,18/08/2000,,pink
499900,6,2,0.09,Norwood,2062,2089,26/12/1984,Norfolk,dark purple
1749900,6,6,1.43,Canton,2021,5421,30/05/2001,Norfolk,dark purple
874900,4,3,0.27,Norwood,2062,3026,01/09/1964,Norfolk,dark purple
490000,3,2,0.18,Canton,2021,1247,12/02/2010,Norfolk,pink
985000,4,3,2.36,Easton,2356,3863,13/02/1990,Bristol,dark purple
890000,3,3,0.17,Milton,2186,1839,30/06/2004,Norfolk,pink
785000,2,3,1,Walpole,2032,2105,07/03/2005,Norfolk,pink
1075000,4,3,0.35,Canton,2021,3532,26/11/1997,Norfolk,dark purple
589000,4,3,0.19,Boston,2131,1394,22/06/2006,Suffolk,pink
699900,4,2,0.51,Foxboro,2035,2496,16/11/2021,,pink
469000,3,2,0.69,Mansfield,2048,1540,29/11/2007,Bristol,pink
420000,3,1,0.26,Walpole,2081,852,15/04/2009,Norfolk,pink
825000,4,3,1.67,Foxboro,2035,3120,05/03/2010,,dark purple
625000,3,2,0.37,Norwood,2062,1895,01/07/2004,Norfolk,pink
849900,4,3,0.35,Canton,2021,2520,29/09/2006,Norfolk,pink
1595000,4,4,0.93,Milton,2186,3041,27/09/2001,Norfolk,dark purple
249900,3,1,0.62,Stoughton,2072,1056,18/07/1984,Norfolk,pink
525000,3,2,0.92,Easton,2375,1256,23/08/1996,Bristol,pink
399900,3,1,0.19,Mansfield,2048,1068,30/10/1995,Bristol,pink
674900,4,3,1.98,Foxboro,2035,2070,27/09/1996,,pink
575000,3,2,0.46,Sharon,2067,1388,29/06/2001,Norfolk,pink
529900,4,1,1.08,Walpole,2081,1500,24/08/2018,Norfolk,pink
675000,3,3,0.37,Stoughton,2072,2951,30/10/2002,Norfolk,pink
745000,4,3,0.5,Norwood,2062,1782,20/02/1967,Norfolk,pink
525000,3,2,0.34,Foxboro,2035,1724,28/09/2000,,pink
899000,4,3,0.75,Canton,2021,3000,12/02/2010,Norfolk,dark purple
1188000,4,5,1.34,Wrentham,2093,4965,29/04/2005,Norfolk,dark purple
569900,4,2,1.5,Rehoboth,2769,3046,30/09/1996,Bristol,pink
925000,4,3,0.92,Foxboro,2035,2874,15/11/2007,,pink
699000,2,3,1.19,Walpole,2081,2350,16/11/2000,Norfolk,pink
297000,3,2,0.4,Rehoboth,2769,1609,10/02/1999,Bristol,pink
679900,4,3,0.58,Attleboro,2703,2817,16/03/2004,Bristol,pink
419900,3,2,0.15,Haverhill,1832,1806,12/11/1982,Essex,pink
759000,3,3,1.84,Haverhill,1832,2941,01/11/2010,Essex,pink
549900,3,2,1.3,Haverhill,1832,1870,15/12/2010,Essex,pink
569000,3,3,0.25,Haverhill,1832,1690,18/06/2001,Essex,pink
