,price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county
1577,519000.0,2.0,1.0,0.02,Boston,2128.0,787.0,2012-01-06,Suffolk
1578,499289.0,2.0,2.0,0.07,Woburn,1801.0,864.0,2007-01-12,Middlesex
1579,549900.0,3.0,2.0,0.11,Andover,1810.0,1000.0,2008-09-15,Essex
1580,769900.0,4.0,3.0,0.92,Dracut,1826.0,2728.0,2004-09-15,Middlesex
1581,434900.0,3.0,1.0,0.51,Dracut,1826.0,1218.0,1992-11-30,Middlesex
1582,579900.0,4.0,3.0,0.35,Haverhill,1830.0,3284.0,2002-06-28,Essex
1583,474000.0,3.0,2.0,0.17,Haverhill,1830.0,2000.0,2008-10-22,Essex
1584,529900.0,3.0,3.0,0.54,Haverhill,1830.0,2322.0,2006-09-29,Essex
1585,399999.0,4.0,3.0,0.28,Haverhill,1830.0,1482.0,2002-06-03,Essex
1586,609000.0,3.0,3.0,0.2,Haverhill,1830.0,1824.0,1997-01-23,Essex
1587,369900.0,3.0,1.0,0.44,Haverhill,1830.0,1096.0,1999-08-20,Essex
1588,669900.0,3.0,3.0,0.23,Methuen,1844.0,2228.0,2000-02-09,Essex
1589,269900.0,2.0,1.0,0.35,Methuen,1844.0,1008.0,2006-12-28,Essex
1590,509900.0,4.0,1.0,0.23,Tewksbury,1876.0,1205.0,2006-08-30,Middlesex
1591,2695000.0,5.0,5.0,3.63,Westwood,2090.0,6499.0,1988-01-22,Norfolk
1592,3930000.0,7.0,8.0,0.69,Lexington,2420.0,8257.0,2008-05-06,Middlesex
1593,2750000.0,5.0,6.0,1.84,Westwood,2090.0,7840.0,1992-06-30,Norfolk
1594,8000000.0,7.0,11.0,74.36,Westwood,2090.0,10600.0,2002-06-12,Norfolk
1595,3795000.0,3.0,4.0,0.06,Boston,2111.0,2707.0,2008-07-21,Suffolk
1596,359900.0,2.0,2.0,0.02,Boston,2125.0,936.0,1999-04-01,Suffolk
1597,780000.0,5.0,4.0,0.06,Boston,2125.0,2016.0,2005-08-18,Suffolk
1598,1000000.0,6.0,3.0,0.16,Revere,2151.0,4371.0,1989-10-31,Suffolk
1599,950000.0,4.0,2.0,0.03,Boston,2111.0,1295.0,2005-02-02,Suffolk
1600,449000.0,2.0,1.0,0.02,Boston,2127.0,915.0,2010-03-23,Suffolk
1601,4495000.0,2.0,3.0,0.05,Boston,2116.0,2258.0,2004-08-24,Suffolk
1602,1290000.0,3.0,2.0,0.05,Boston,2109.0,2226.0,2005-04-29,Suffolk
1603,1085000.0,6.0,3.0,0.07,Boston,2125.0,3008.0,2000-05-01,Suffolk
1604,895000.0,1.0,1.0,0.02,Boston,2116.0,725.0,2018-08-15,Suffolk
1605,679000.0,1.0,2.0,0.03,Boston,2111.0,1286.0,2005-09-30,Suffolk
1606,750000.0,4.0,3.0,0.12,Boston,2128.0,2558.0,1994-11-04,Suffolk
1607,455000.0,2.0,2.0,0.03,Boston,2136.0,1292.0,2005-04-11,Suffolk
1608,2100000.0,2.0,2.0,0.03,Boston,2110.0,1700.0,2007-07-31,Suffolk
1609,695000.0,2.0,2.0,0.02,Boston,2127.0,1023.0,2007-07-30,Suffolk
1610,895000.0,3.0,2.0,0.08,Boston,2122.0,1116.0,1998-01-21,Suffolk
1611,709000.0,6.0,2.0,0.06,Boston,2125.0,2330.0,2009-11-13,Suffolk
1612,799900.0,3.0,2.0,0.12,Milton,2186.0,1536.0,2009-12-22,Norfolk
1613,799000.0,1.0,1.0,0.02,Boston,2116.0,705.0,1999-01-08,Suffolk
1614,899000.0,6.0,3.0,0.09,Boston,2124.0,3000.0,2000-11-16,Suffolk
1615,549000.0,2.0,1.0,0.02,Boston,2127.0,713.0,2005-08-04,Suffolk
1616,6495000.0,4.0,5.0,0.04,Boston,2114.0,5948.0,1997-12-30,Suffolk
1617,7599000.0,4.0,6.0,0.04,Boston,2114.0,5799.0,2008-10-31,Suffolk
1618,579000.0,3.0,2.0,0.23,Boston,2113.0,702.0,1994-02-01,Suffolk
1619,3300000.0,3.0,5.0,0.06,Boston,2111.0,2667.0,2007-06-12,Suffolk
1620,537000.0,3.0,2.0,0.03,Chelsea,2150.0,1035.0,2002-06-05,Suffolk
1621,650000.0,1.0,1.0,0.02,Boston,2128.0,1022.0,2006-05-15,Suffolk
1622,685000.0,2.0,1.0,0.02,Boston,2127.0,800.0,2018-05-30,Suffolk
1623,799000.0,2.0,1.0,0.02,Boston,2118.0,753.0,2004-09-20,Suffolk
1624,929000.0,1.0,1.0,0.02,Boston,2127.0,1087.0,2013-08-01,Suffolk
1625,715000.0,5.0,4.0,0.09,Boston,2125.0,2929.0,1996-07-01,Suffolk
1626,859000.0,8.0,4.0,0.17,Boston,2136.0,3204.0,2001-06-22,Suffolk
1627,1299999.0,12.0,3.0,0.08,Boston,2122.0,3720.0,2008-01-25,Suffolk
1628,639000.0,2.0,1.0,0.02,Boston,2113.0,736.0,2000-07-14,Suffolk
1629,839900.0,4.0,3.0,0.12,Boston,2136.0,2374.0,2008-08-21,Suffolk
1630,659000.0,1.0,2.0,0.02,Boston,2111.0,1067.0,2005-09-26,Suffolk
1631,1199999.0,4.0,3.0,0.4,Boston,2124.0,2314.0,1993-03-26,Suffolk
1632,565000.0,1.0,1.0,0.01,Boston,2113.0,636.0,2004-09-03,Suffolk
1633,450000.0,2.0,2.0,0.04,Boston,2125.0,980.0,1992-08-11,Suffolk
1634,1500000.0,12.0,3.0,0.18,Boston,2124.0,4464.0,2008-03-04,Suffolk
1635,1099000.0,2.0,2.0,0.03,Boston,2127.0,1183.0,2007-06-19,Suffolk
1636,599000.0,2.0,2.0,0.1,Milton,2186.0,1106.0,1998-06-02,Norfolk
1637,599000.0,2.0,1.0,0.02,Boston,2127.0,915.0,2008-05-30,Suffolk
1638,569000.0,1.0,1.0,0.01,Boston,2127.0,641.0,2016-10-14,Suffolk
1639,749900.0,3.0,3.0,0.03,Boston,2128.0,1540.0,2000-12-07,Suffolk
1640,589900.0,2.0,2.0,0.02,Boston,2128.0,923.0,2019-10-28,Suffolk
1641,1299000.0,2.0,2.0,0.03,Boston,2113.0,1328.0,2021-04-09,Suffolk
1642,850000.0,4.0,2.0,0.05,Boston,2128.0,2594.0,2008-10-08,Suffolk
1643,799000.0,4.0,3.0,0.09,Milton,2186.0,2090.0,1996-12-23,Norfolk
1644,1149000.0,6.0,3.0,0.08,Boston,2122.0,2995.0,2006-11-27,Suffolk
1645,325000.0,1.0,1.0,0.02,Boston,2122.0,686.0,2001-06-29,Suffolk
1646,505000.0,2.0,1.0,0.02,Boston,2125.0,747.0,2021-06-30,Suffolk
1647,525000.0,1.0,1.0,0.01,Boston,2127.0,543.0,2018-05-31,Suffolk
1648,1895000.0,2.0,3.0,0.03,Boston,2111.0,1504.0,2010-06-01,Suffolk
1649,309000.0,1.0,1.0,4.25,Dedham,2026.0,744.0,2014-10-23,Norfolk
1650,399000.0,1.0,1.0,0.02,Boston,2125.0,673.0,2009-05-08,Suffolk
1651,889900.0,4.0,2.0,0.18,Dedham,2026.0,1875.0,1996-09-30,Norfolk
1652,1349000.0,2.0,2.0,0.02,Boston,2118.0,1049.0,2019-04-01,Suffolk
1653,619000.0,1.0,1.0,0.01,Boston,2118.0,577.0,2020-12-24,Suffolk
1654,2325000.0,3.0,3.0,0.04,Boston,2109.0,1686.0,2008-02-07,Suffolk
1655,899900.0,4.0,3.0,0.46,Westwood,2090.0,1751.0,1994-02-28,Norfolk
1656,649900.0,3.0,2.0,0.09,Revere,2151.0,2107.0,2004-04-12,Suffolk
1657,269850.0,1.0,1.0,0.01,Boston,2136.0,623.0,2014-09-04,Suffolk
1658,1149999.0,8.0,4.0,0.12,Boston,2126.0,4452.0,2005-05-11,Suffolk
1659,630000.0,3.0,2.0,0.14,Boston,2136.0,1232.0,1993-02-17,Suffolk
1660,989000.0,3.0,3.0,0.03,Boston,2127.0,1464.0,2008-04-29,Suffolk
1661,415000.0,3.0,2.0,0.02,Boston,2119.0,1199.0,1996-12-20,Suffolk
1662,935000.0,4.0,2.0,0.07,Boston,2125.0,1830.0,1997-04-23,Suffolk
1663,1299000.0,2.0,2.0,0.03,Boston,2110.0,1168.0,2013-05-29,Suffolk
1664,1225000.0,2.0,2.0,0.03,Boston,2110.0,1216.0,2014-10-14,Suffolk
1665,419000.0,1.0,1.0,0.01,Boston,2127.0,560.0,2002-09-18,Suffolk
1666,949000.0,2.0,3.0,0.03,Boston,2127.0,1137.0,2007-06-15,Suffolk
1667,1995000.0,3.0,2.0,0.04,Boston,2113.0,1645.0,2006-06-01,Suffolk
1668,649900.0,3.0,2.0,0.01,Revere,2151.0,1710.0,2002-02-11,Suffolk
1669,999999.0,7.0,4.0,0.2,Boston,2136.0,3397.0,1988-05-25,Suffolk
1670,749000.0,3.0,2.0,0.14,Milton,2186.0,1430.0,2002-02-28,Norfolk
1671,650000.0,3.0,2.0,0.15,Boston,2136.0,1676.0,2005-07-29,Suffolk
1672,599000.0,2.0,1.0,0.06,Boston,2128.0,902.0,2005-08-30,Suffolk
1673,899000.0,3.0,2.0,0.85,Milton,2186.0,2526.0,1983-12-06,Norfolk
1674,570000.0,4.0,2.0,0.02,Boston,2128.0,1728.0,2002-04-29,Suffolk
1675,675000.0,2.0,2.0,0.02,Boston,2127.0,887.0,2019-06-18,Suffolk
1676,579000.0,2.0,1.0,0.02,Boston,2127.0,695.0,2020-08-06,Suffolk
1677,550000.0,3.0,1.0,0.17,Dedham,2026.0,1580.0,2001-06-22,Norfolk
1678,3250000.0,3.0,3.0,0.04,Boston,2111.0,1882.0,2018-12-11,Suffolk
1679,789900.0,3.0,2.0,0.12,Milton,2186.0,1530.0,2007-06-29,Norfolk
1680,999000.0,4.0,4.0,0.06,Boston,2125.0,2876.0,2004-12-01,Suffolk
1681,1695000.0,3.0,3.0,0.05,Boston,2118.0,2040.0,2013-06-24,Suffolk
1682,355000.0,2.0,1.0,0.02,Boston,2136.0,877.0,2004-12-27,Suffolk
1683,1498000.0,2.0,2.0,0.03,Boston,2210.0,1510.0,2019-06-27,Suffolk
1684,675000.0,2.0,2.0,0.03,Boston,2127.0,1318.0,2009-08-21,Suffolk
1685,750000.0,4.0,3.0,0.06,Dedham,2026.0,2624.0,2005-02-15,Norfolk
1686,1299000.0,2.0,2.0,0.04,Boston,2127.0,1664.0,2018-07-27,Suffolk
1687,850000.0,4.0,3.0,0.12,Dedham,2026.0,2136.0,2005-03-31,Norfolk
1688,574900.0,4.0,3.0,0.04,Boston,2119.0,1760.0,2002-11-08,Suffolk
1689,919000.0,6.0,2.0,0.04,Boston,2128.0,1888.0,2005-05-16,Suffolk
1690,959000.0,2.0,2.0,0.02,Boston,2116.0,949.0,2005-01-27,Suffolk
1691,835000.0,3.0,2.0,0.04,Boston,2125.0,1716.0,2003-12-11,Suffolk
1692,995000.0,2.0,2.0,0.03,Boston,2118.0,1168.0,2012-11-30,Suffolk
1693,1589000.0,2.0,2.0,0.04,Boston,2118.0,1725.0,2009-04-30,Suffolk
1694,525000.0,3.0,2.0,0.17,Boston,2136.0,1024.0,1999-11-23,Suffolk
1695,849900.0,3.0,3.0,0.48,Dedham,2026.0,2189.0,1995-07-28,Norfolk
1696,523900.0,3.0,2.0,0.1,Hyde Park,2136.0,1104.0,2004-03-31,
1697,760000.0,6.0,3.0,0.06,Chelsea,2150.0,1429.0,2002-12-09,Suffolk
1698,1050000.0,4.0,4.0,0.04,Milton,2186.0,2800.0,2004-12-23,Norfolk
1699,499900.0,1.0,1.0,0.01,Boston,2127.0,505.0,2001-03-01,Suffolk
1700,1575000.0,2.0,2.0,0.03,Boston,2111.0,1308.0,2014-01-16,Suffolk
1701,850000.0,2.0,2.0,0.03,Boston,2127.0,1209.0,2007-05-30,Suffolk
1702,879000.0,1.0,1.0,0.02,Boston,2113.0,913.0,2008-09-15,Suffolk
1703,549000.0,3.0,2.0,0.05,Revere,2151.0,1621.0,1984-10-07,Suffolk
1704,849900.0,7.0,3.0,0.12,Boston,2125.0,2941.0,1999-07-01,Suffolk
1705,739000.0,1.0,1.0,0.01,Boston,2116.0,642.0,2013-11-22,Suffolk
1706,1199000.0,5.0,5.0,0.12,Boston,2126.0,3528.0,2002-09-11,Suffolk
1707,520000.0,3.0,2.0,0.13,Boston,2136.0,2007.0,2008-12-30,Suffolk
1708,899900.0,3.0,3.0,0.03,Boston,2128.0,1760.0,2003-07-31,Suffolk
1709,849900.0,4.0,3.0,0.12,Boston,2128.0,2950.0,2002-12-02,Suffolk
1710,1725000.0,2.0,2.0,0.03,Boston,2108.0,1437.0,2012-07-17,Suffolk
1711,1095000.0,2.0,2.0,0.02,Boston,2111.0,812.0,2009-09-16,Suffolk
1712,749900.0,3.0,2.0,0.19,Milton,2186.0,1722.0,2005-03-31,Norfolk
1713,1599000.0,5.0,5.0,1.05,Milton,2186.0,4711.0,2004-04-20,Norfolk
1714,775000.0,4.0,2.0,0.15,Boston,2121.0,2633.0,1999-08-13,Suffolk
1715,599000.0,1.0,1.0,0.01,Boston,2127.0,574.0,2020-07-10,Suffolk
1716,985000.0,9.0,3.0,0.1,Boston,2126.0,3648.0,2005-10-26,Suffolk
1717,749000.0,1.0,1.0,0.02,Boston,2110.0,732.0,2009-09-02,Suffolk
1718,479000.0,1.0,1.0,0.01,Boston,2127.0,451.0,2013-02-26,Suffolk
1719,2950000.0,2.0,3.0,0.05,Boston,2210.0,2178.0,2012-07-31,Suffolk
1720,599000.0,3.0,2.0,0.09,Revere,2151.0,2039.0,2006-04-12,Suffolk
1721,699000.0,2.0,2.0,0.01,Boston,2127.0,1260.0,1995-09-29,Suffolk
1722,639000.0,2.0,1.0,0.02,Boston,2127.0,914.0,2009-12-11,Suffolk
1723,489900.0,6.0,2.0,0.09,Boston,2124.0,2062.0,2005-04-15,Suffolk
1724,578000.0,3.0,2.0,0.03,Boston,2125.0,1506.0,2020-02-14,Suffolk
1725,449900.0,2.0,1.0,0.02,Boston,2124.0,1036.0,2011-07-01,Suffolk
1726,1125000.0,3.0,2.0,0.23,Milton,2186.0,2090.0,1984-05-07,Norfolk
1727,1649000.0,4.0,3.0,0.06,Boston,2127.0,2043.0,1987-02-27,Suffolk
1728,1099000.0,1.0,2.0,0.02,Boston,2109.0,923.0,2013-12-10,Suffolk
1729,1949000.0,3.0,2.0,0.03,Boston,2114.0,1500.0,2009-03-20,Suffolk
1730,925000.0,2.0,2.0,0.03,Boston,2127.0,1100.0,2019-05-03,Suffolk
1731,599000.0,1.0,1.0,0.01,Boston,2127.0,550.0,2020-04-09,Suffolk
1732,499000.0,3.0,2.0,0.25,Dedham,2026.0,1192.0,2011-11-09,Norfolk
1733,400000.0,2.0,1.0,0.02,Boston,2119.0,744.0,2003-02-03,Suffolk
1734,1100000.0,2.0,2.0,0.03,Boston,2118.0,1173.0,2010-05-14,Suffolk
1735,825000.0,5.0,3.0,0.26,Malden,2148.0,2180.0,1991-12-09,Middlesex
1736,499000.0,2.0,1.0,0.01,Boston,2127.0,639.0,2010-11-24,Suffolk
1737,699000.0,1.0,1.0,0.01,Boston,2108.0,600.0,2004-07-15,Suffolk
1738,880000.0,6.0,3.0,0.08,Revere,2151.0,4337.0,1996-12-02,Suffolk
1739,1299000.0,5.0,4.0,0.17,Boston,2124.0,3472.0,1993-09-10,Suffolk
1740,819000.0,5.0,3.0,0.15,Revere,2151.0,2160.0,2006-03-27,Suffolk
1741,874900.0,5.0,3.0,0.13,Malden,2148.0,3300.0,1994-03-22,Middlesex
1742,1499000.0,5.0,4.0,0.35,Milton,2186.0,3137.0,1990-01-10,Norfolk
1743,529000.0,2.0,1.0,0.02,Boston,2135.0,852.0,2005-04-22,Suffolk
1744,1150000.0,6.0,2.0,0.1,Boston,2125.0,2638.0,2005-07-29,Suffolk
1745,525000.0,2.0,2.0,0.05,Boston,2126.0,1010.0,2007-03-30,Suffolk
1746,545000.0,3.0,3.0,0.04,Boston,2125.0,1644.0,2009-04-30,Suffolk
1747,509900.0,2.0,2.0,0.29,Dedham,2026.0,1000.0,2016-09-30,Norfolk
1748,649900.0,2.0,1.0,0.02,Boston,2125.0,826.0,2006-05-01,Suffolk
1749,780000.0,1.0,1.0,0.01,Boston,2111.0,585.0,2018-06-05,Suffolk
1750,619900.0,2.0,1.0,0.02,Boston,2127.0,800.0,2007-09-18,Suffolk
1751,875000.0,2.0,2.0,0.03,Boston,2127.0,1193.0,2019-01-31,Suffolk
1752,749000.0,5.0,3.0,0.12,Boston,2136.0,2681.0,1999-02-12,Suffolk
1753,1099000.0,2.0,1.0,0.03,Boston,2109.0,1183.0,2018-06-08,Suffolk
1754,729000.0,3.0,2.0,0.09,Boston,2136.0,1612.0,1993-10-28,Suffolk
1755,600000.0,3.0,1.0,0.02,Boston,2127.0,964.0,2000-06-02,Suffolk
1756,1775000.0,7.0,6.0,0.46,Milton,2186.0,7071.0,1998-10-28,Norfolk
1757,1199000.0,5.0,3.0,0.41,Dedham,2026.0,3602.0,1992-09-17,Norfolk
1758,1150000.0,3.0,3.0,0.92,Westwood,2090.0,2100.0,2004-09-15,Norfolk
1759,1199000.0,5.0,2.0,0.14,Milton,2186.0,2632.0,2005-07-11,Norfolk
1760,799000.0,2.0,3.0,0.03,Boston,2127.0,1429.0,2009-09-04,Suffolk
1761,1595000.0,2.0,2.0,0.03,Boston,2118.0,1496.0,2018-06-27,Suffolk
1762,829000.0,3.0,3.0,0.36,Milton,2186.0,2464.0,2000-03-31,Norfolk
1763,685000.0,2.0,1.0,0.02,Boston,2127.0,855.0,2009-09-25,Suffolk
1764,489000.0,2.0,2.0,0.16,Saugus,1906.0,1207.0,1995-04-28,Essex
1765,1388000.0,4.0,3.0,0.45,Lynnfield,1940.0,3794.0,2007-06-28,Essex
1766,1490000.0,2.0,2.0,0.02,Boston,2118.0,1052.0,2018-05-21,Suffolk
1767,459000.0,2.0,1.0,0.12,Saugus,1906.0,1289.0,2004-07-21,Essex
1768,725000.0,3.0,2.0,0.25,Dedham,2026.0,1906.0,1987-10-30,Norfolk
1769,799900.0,5.0,2.0,0.36,Peabody,1960.0,2288.0,1985-06-07,Essex
1770,1399000.0,7.0,4.0,0.04,Boston,2128.0,2870.0,2012-04-27,Suffolk
1771,1600000.0,2.0,2.0,0.03,Boston,2116.0,1358.0,2014-04-24,Suffolk
1772,2599000.0,2.0,3.0,0.04,Boston,2210.0,1840.0,2019-05-01,Suffolk
1773,589900.0,2.0,1.0,0.14,Malden,2148.0,2013.0,1992-08-06,Middlesex
1774,689000.0,3.0,2.0,0.22,Waltham,2452.0,2223.0,1984-03-01,Middlesex
1775,995000.0,2.0,1.0,0.03,Boston,2116.0,1273.0,2004-09-20,Suffolk
1776,1095000.0,5.0,3.0,0.15,Waltham,2453.0,2524.0,1998-10-15,Middlesex
1777,1099000.0,3.0,4.0,0.08,Waltham,2451.0,3000.0,1989-07-31,Middlesex
1778,899900.0,2.0,3.0,0.55,Sharon,2067.0,1987.0,2005-10-18,Norfolk
1779,1100000.0,6.0,4.0,0.49,Randolph,2368.0,4038.0,2003-09-19,Norfolk
1780,1575000.0,5.0,4.0,1.44,Sharon,2067.0,4448.0,2005-08-18,Norfolk
1781,739900.0,2.0,1.0,0.19,Milton,2186.0,1110.0,1983-08-25,Norfolk
1782,549900.0,3.0,2.0,0.23,Stoughton,2072.0,1527.0,2003-08-19,Norfolk
1783,869000.0,3.0,3.0,3.29,Foxboro,2035.0,2920.0,2014-12-05,
1784,860000.0,4.0,4.0,0.57,Foxboro,2035.0,3119.0,2001-06-28,
1785,600000.0,4.0,1.0,0.44,Stoughton,2072.0,1900.0,2003-06-27,Norfolk
1786,1150000.0,4.0,3.0,0.92,Sharon,2067.0,3325.0,1991-05-10,Norfolk
1787,1099000.0,2.0,1.0,0.03,Boston,2116.0,1207.0,2014-03-26,Suffolk
1788,2300000.0,5.0,4.0,3.26,Milton,2186.0,5003.0,2004-12-17,Norfolk
1789,869000.0,4.0,3.0,0.11,Milton,2186.0,2438.0,1995-01-17,Norfolk
1790,599900.0,4.0,2.0,0.26,Walpole,2032.0,1734.0,1993-12-28,Norfolk
1791,625000.0,3.0,2.0,0.26,Norwood,2062.0,2110.0,2003-03-21,Norfolk
1792,699900.0,4.0,2.0,0.25,Milton,2186.0,1691.0,1991-04-02,Norfolk
1793,519900.0,3.0,2.0,0.17,Stoughton,2072.0,1332.0,2013-10-04,Norfolk
1794,519900.0,3.0,2.0,0.23,Stoughton,2072.0,1547.0,2001-07-02,Norfolk
1795,825000.0,4.0,3.0,0.28,Sharon,2067.0,2680.0,2009-12-23,Norfolk
1796,585000.0,4.0,3.0,0.33,Canton,2021.0,1757.0,2001-05-04,Norfolk
1797,1090000.0,4.0,4.0,0.46,Sharon,2067.0,4973.0,1995-09-21,Norfolk
1798,600000.0,3.0,2.0,0.46,Sharon,2067.0,1628.0,2006-11-16,Norfolk
1799,849900.0,4.0,3.0,1.38,Foxboro,2035.0,2776.0,1992-04-10,
1800,549000.0,3.0,2.0,0.4,Walpole,2081.0,1527.0,2010-04-16,Norfolk
1801,540000.0,2.0,2.0,0.08,Norwood,2062.0,1796.0,1978-07-06,Norfolk
1802,849999.0,4.0,3.0,0.5,Foxboro,2035.0,2728.0,2000-08-18,
1803,499900.0,6.0,2.0,0.09,Norwood,2062.0,2089.0,1984-12-26,Norfolk
1804,1749900.0,6.0,6.0,1.43,Canton,2021.0,5421.0,2001-05-30,Norfolk
1805,874900.0,4.0,3.0,0.27,Norwood,2062.0,3026.0,1964-09-01,Norfolk
1806,490000.0,3.0,2.0,0.18,Canton,2021.0,1247.0,2010-02-12,Norfolk
1807,985000.0,4.0,3.0,2.36,Easton,2356.0,3863.0,1990-02-13,Bristol
1808,890000.0,3.0,3.0,0.17,Milton,2186.0,1839.0,2004-06-30,Norfolk
1809,785000.0,2.0,3.0,1.0,Walpole,2032.0,2105.0,2005-03-07,Norfolk
1810,1075000.0,4.0,3.0,0.35,Canton,2021.0,3532.0,1997-11-26,Norfolk
1811,589000.0,4.0,3.0,0.19,Boston,2131.0,1394.0,2006-06-22,Suffolk
1812,699900.0,4.0,2.0,0.51,Foxboro,2035.0,2496.0,2021-11-16,
1813,469000.0,3.0,2.0,0.69,Mansfield,2048.0,1540.0,2007-11-29,Bristol
1814,420000.0,3.0,1.0,0.26,Walpole,2081.0,852.0,2009-04-15,Norfolk
1815,825000.0,4.0,3.0,1.67,Foxboro,2035.0,3120.0,2010-03-05,
1816,625000.0,3.0,2.0,0.37,Norwood,2062.0,1895.0,2004-07-01,Norfolk
1817,849900.0,4.0,3.0,0.35,Canton,2021.0,2520.0,2006-09-29,Norfolk
1818,1595000.0,4.0,4.0,0.93,Milton,2186.0,3041.0,2001-09-27,Norfolk
1819,249900.0,3.0,1.0,0.62,Stoughton,2072.0,1056.0,1984-07-18,Norfolk
1820,525000.0,3.0,2.0,0.92,Easton,2375.0,1256.0,1996-08-23,Bristol
1821,399900.0,3.0,1.0,0.19,Mansfield,2048.0,1068.0,1995-10-30,Bristol
1822,674900.0,4.0,3.0,1.98,Foxboro,2035.0,2070.0,1996-09-27,
1823,575000.0,3.0,2.0,0.46,Sharon,2067.0,1388.0,2001-06-29,Norfolk
1824,529900.0,4.0,1.0,1.08,Walpole,2081.0,1500.0,2018-08-24,Norfolk
1825,675000.0,3.0,3.0,0.37,Stoughton,2072.0,2951.0,2002-10-30,Norfolk
1826,745000.0,4.0,3.0,0.5,Norwood,2062.0,1782.0,1967-02-20,Norfolk
1827,525000.0,3.0,2.0,0.34,Foxboro,2035.0,1724.0,2000-09-28,
1828,899000.0,4.0,3.0,0.75,Canton,2021.0,3000.0,2010-02-12,Norfolk
1829,1188000.0,4.0,5.0,1.34,Wrentham,2093.0,4965.0,2005-04-29,Norfolk
1830,569900.0,4.0,2.0,1.5,Rehoboth,2769.0,3046.0,1996-09-30,Bristol
1831,925000.0,4.0,3.0,0.92,Foxboro,2035.0,2874.0,2007-11-15,
1832,699000.0,2.0,3.0,1.19,Walpole,2081.0,2350.0,2000-11-16,Norfolk
1833,297000.0,3.0,2.0,0.4,Rehoboth,2769.0,1609.0,1999-02-10,Bristol
1834,679900.0,4.0,3.0,0.58,Attleboro,2703.0,2817.0,2004-03-16,Bristol
1835,419900.0,3.0,2.0,0.15,Haverhill,1832.0,1806.0,1982-11-12,Essex
1836,759000.0,3.0,3.0,1.84,Haverhill,1832.0,2941.0,2010-11-01,Essex
1837,549900.0,3.0,2.0,1.3,Haverhill,1832.0,1870.0,2010-12-15,Essex
1838,569000.0,3.0,3.0,0.25,Haverhill,1832.0,1690.0,2001-06-18,Essex
1839,579900.0,5.0,3.0,0.1,Haverhill,1832.0,2276.0,2006-06-13,Essex
1840,399900.0,2.0,1.0,0.23,Haverhill,1832.0,1108.0,2011-10-04,Essex
1841,449900.0,4.0,1.0,1.08,Haverhill,1832.0,1098.0,2007-03-12,Essex
1842,584900.0,7.0,3.0,0.08,Haverhill,1832.0,3337.0,2006-06-09,Essex
1843,575000.0,3.0,3.0,0.52,Georgetown,1833.0,1626.0,1987-08-03,Essex
1844,565000.0,3.0,2.0,0.29,Haverhill,1835.0,1803.0,2003-10-10,Essex
1845,499900.0,3.0,3.0,0.71,Haverhill,1835.0,1674.0,2005-03-30,Essex
1846,779900.0,4.0,3.0,3.44,Haverhill,1835.0,3526.0,2006-07-14,Essex
1847,475000.0,3.0,2.0,0.17,Haverhill,1835.0,1632.0,1994-05-24,Essex
1848,479900.0,7.0,3.0,0.04,Lawrence,1840.0,2900.0,2009-03-06,Essex
1849,525000.0,3.0,2.0,0.21,Easton,2375.0,1615.0,2001-12-14,Bristol
1850,649900.0,3.0,3.0,0.23,Canton,2021.0,1600.0,1991-10-31,Norfolk
1851,455000.0,3.0,2.0,0.15,Methuen,1844.0,1944.0,2000-07-31,Essex
1852,575000.0,3.0,3.0,0.33,Methuen,1844.0,2262.0,1981-01-01,Essex
1853,549000.0,4.0,2.0,0.34,Methuen,1844.0,2308.0,1980-06-01,Essex
1854,825000.0,3.0,2.0,0.22,Methuen,1844.0,2601.0,2003-07-02,Essex
1855,450000.0,3.0,2.0,0.27,Methuen,1844.0,2373.0,2018-08-07,Essex
1856,445000.0,3.0,1.0,0.25,Methuen,1844.0,1199.0,1981-06-01,Essex
1857,649000.0,3.0,2.0,0.15,North Andover,1845.0,1456.0,1999-11-19,Essex
1858,470000.0,3.0,1.0,0.13,North Andover,1845.0,1172.0,2009-10-23,Essex
1859,1199000.0,4.0,4.0,1.0,North Andover,1845.0,4500.0,1989-03-10,Essex
1860,599900.0,4.0,4.0,0.42,North Andover,1845.0,2318.0,2004-07-09,Essex
1861,325000.0,2.0,1.0,0.13,Merrimac,1860.0,720.0,1993-04-02,Essex
1862,749900.0,4.0,3.0,1.84,Merrimac,1860.0,2955.0,2000-05-12,Essex
1863,729000.0,4.0,3.0,0.56,Merrimac,1860.0,2724.0,1999-05-14,Essex
1864,549900.0,3.0,3.0,0.26,Salisbury,1952.0,1872.0,2001-07-23,Essex
1865,1300000.0,2.0,2.0,0.55,Newbury,1951.0,1122.0,1987-08-20,Essex
1866,1750000.0,3.0,4.0,0.44,Ipswich,1938.0,4400.0,1996-12-26,Essex
1867,4650000.0,6.0,5.0,24.14,Wenham,1984.0,7760.0,1997-09-15,Essex
1868,375000.0,5.0,2.0,0.15,Lawrence,1841.0,1608.0,2005-08-26,Essex
1869,1995000.0,12.0,6.0,0.16,Salisbury,1952.0,4366.0,2004-04-26,Essex
1870,825000.0,4.0,2.0,0.5,Salisbury,1952.0,2800.0,1987-02-03,Essex
1871,1399900.0,3.0,4.0,0.07,Newburyport,1950.0,2722.0,2020-01-21,Essex
1872,1700000.0,5.0,4.0,0.3,Lexington,2420.0,3285.0,1988-07-11,Middlesex
