,price,bed,bath,acre_lot,city,zip_code,house_size,sold_date
88994,360000.0,2.0,1.0,0.44,Holliston,1746.0,844.0,1986-06-26
91278,1099000.0,4.0,5.0,6.1,Sherborn,1770.0,4530.0,1983-06-24
91440,899900.0,3.0,3.0,1.98,Sherborn,1770.0,3117.0,2007-12-17
91516,439900.0,4.0,2.0,0.19,Ashland,1721.0,2281.0,1999-08-31
91538,879000.0,4.0,3.0,0.72,Holliston,1746.0,3036.0,2002-11-27
91576,1250000.0,3.0,4.0,2.09,Sherborn,1770.0,3525.0,1998-12-01
92255,384800.0,3.0,2.0,0.32,Bellingham,2019.0,1514.0,2004-04-02
92274,2250000.0,5.0,6.0,2.83,Franklin,2038.0,8000.0,2007-04-20
92336,309900.0,2.0,1.0,0.06,Bellingham,2019.0,990.0,2004-04-16
92366,349900.0,3.0,1.0,0.25,Wrentham,2093.0,1145.0,1999-11-10
92464,799900.0,4.0,3.0,0.47,Franklin,2038.0,2152.0,1999-03-11
92467,579900.0,4.0,3.0,0.7,Franklin,2038.0,1918.0,2003-03-28
92477,349000.0,2.0,2.0,0.57,Bellingham,2019.0,1069.0,1996-01-31
92497,10000.0,4.0,2.0,8.8,Wrentham,2093.0,3281.0,2003-12-24
92508,975000.0,4.0,3.0,0.92,Franklin,2038.0,4240.0,1998-12-16
92551,1499900.0,4.0,4.0,0.68,North Attleboro,2760.0,4967.0,2003-03-26
92577,370000.0,3.0,1.0,0.22,Plainville,2762.0,998.0,1973-11-30
92627,499900.0,3.0,2.0,0.34,Franklin,2038.0,967.0,2021-04-29
92697,429999.0,3.0,1.0,0.47,Bellingham,2019.0,1750.0,2004-04-12
92724,299900.0,2.0,2.0,0.16,North Attleboro,2760.0,759.0,1987-04-01
92729,430000.0,3.0,1.0,1.49,Wrentham,2093.0,1044.0,2010-01-22
92736,339900.0,3.0,1.0,0.09,Franklin,2038.0,1260.0,1971-06-23
92782,500000.0,4.0,2.0,0.92,Bellingham,2019.0,1703.0,2003-12-01
92790,325000.0,2.0,2.0,0.43,Bellingham,2019.0,1563.0,2019-08-12
92802,499900.0,3.0,2.0,0.6,North Attleboro,2760.0,1692.0,1984-11-15
92803,625000.0,3.0,2.0,1.36,Franklin,2038.0,1809.0,1977-09-06
92847,2285000.0,4.0,5.0,17.61,Sherborn,1770.0,5287.0,1992-01-29
93231,1599000.0,4.0,3.0,2.21,Dover,2030.0,3649.0,2006-05-26
93336,1250000.0,4.0,3.0,0.93,Natick,1760.0,3140.0,2002-06-14
93379,980000.0,4.0,3.0,0.62,Natick,1760.0,2546.0,1996-06-28
94005,599000.0,3.0,2.0,2.49,Seekonk,2771.0,3060.0,2005-04-25
94231,1399999.0,4.0,4.0,6.53,Norfolk,2056.0,5100.0,1986-10-16
94351,374900.0,3.0,1.0,0.14,Seekonk,2771.0,1456.0,1999-08-09
94482,545900.0,4.0,2.0,6.7,Foxboro,2035.0,1476.0,2005-12-14
94520,420000.0,5.0,2.0,0.25,Attleboro,2703.0,1966.0,2008-12-24
94597,280000.0,3.0,1.0,0.11,Seekonk,2771.0,1337.0,1991-04-30
94910,485000.0,3.0,2.0,0.37,Attleboro,2703.0,2004.0,1999-06-21
94992,5895000.0,5.0,9.0,6.7,Dover,2030.0,13185.0,2000-11-07
95058,449000.0,3.0,2.0,0.34,Seekonk,2771.0,1788.0,1998-10-05
95083,615000.0,2.0,2.0,0.13,Medfield,2052.0,1644.0,2001-12-07
95096,675900.0,4.0,3.0,0.37,Attleboro,2703.0,3000.0,2007-12-28
95159,5900000.0,7.0,8.0,6.3,Dover,2030.0,9986.0,1997-03-28
95299,1039000.0,4.0,3.0,3.91,Norfolk,2056.0,3470.0,1993-11-02
95438,455900.0,4.0,3.0,0.34,North Attleboro,2760.0,1170.0,1988-08-01
95548,575000.0,3.0,2.0,5.05,Attleboro,2703.0,1672.0,2003-11-28
95563,4595000.0,6.0,6.0,1.04,Weston,2493.0,7412.0,2007-03-30
95595,429000.0,3.0,1.0,0.37,Attleboro,2703.0,1471.0,1997-09-02
95677,500000.0,5.0,2.0,0.29,Attleboro,2703.0,2200.0,2003-01-10
95687,1149000.0,5.0,4.0,1.27,Medfield,2052.0,4105.0,2005-11-28
95719,349000.0,3.0,2.0,14.0,North Attleboro,2760.0,1545.0,2007-05-17
95786,499000.0,4.0,2.0,0.66,Seekonk,2771.0,2085.0,1999-10-26
95867,379900.0,2.0,1.0,0.28,Attleboro,2703.0,1140.0,2009-05-07
95889,3595000.0,6.0,4.0,0.89,Wellesley,2481.0,5059.0,1998-10-30
95891,2995000.0,5.0,5.0,0.48,Wellesley,2481.0,6164.0,2008-05-16
95964,459900.0,4.0,1.0,0.48,North Attleboro,2760.0,1800.0,1999-09-30
95986,379900.0,3.0,2.0,0.26,North Attleboro,2760.0,1202.0,1998-11-30
95993,379900.0,3.0,1.0,0.44,Attleboro,2703.0,1667.0,1994-02-28
96049,499500.0,3.0,1.0,0.63,Wrentham,2093.0,1198.0,1991-08-02
96099,1700000.0,4.0,5.0,0.92,Seekonk,2771.0,4178.0,2006-07-13
96105,2195000.0,4.0,5.0,0.75,Wellesley,2481.0,3252.0,1997-10-31
96122,474900.0,4.0,2.0,0.26,Attleboro,2703.0,1894.0,2006-07-26
96127,449900.0,3.0,1.0,0.48,Seekonk,2771.0,1417.0,2005-06-09
96131,749900.0,3.0,3.0,0.92,Seekonk,2771.0,3170.0,2009-09-15
96244,475000.0,2.0,1.0,0.23,Medfield,2052.0,809.0,1986-08-21
96445,250000.0,2.0,1.0,0.29,Attleboro,2703.0,739.0,1994-04-27
96599,599900.0,3.0,3.0,1.07,North Attleboro,2760.0,1562.0,2004-05-14
96600,525000.0,3.0,2.0,0.3,Attleboro,2703.0,1732.0,2009-05-29
96649,429900.0,3.0,1.0,0.17,Attleboro,2703.0,1044.0,1991-03-25
96653,1049900.0,4.0,3.0,0.92,Medfield,2052.0,3610.0,1990-03-23
96669,699000.0,5.0,3.0,2.5,Seekonk,2771.0,3088.0,2004-07-29
96678,649900.0,3.0,3.0,1.8,Seekonk,2771.0,2641.0,2004-04-01
96689,595000.0,4.0,2.0,0.39,Attleboro,2703.0,2292.0,1995-01-18
96702,450000.0,4.0,2.0,1.1,Seekonk,2771.0,2241.0,2000-05-05
96724,699900.0,3.0,3.0,0.39,Seekonk,2771.0,2914.0,2006-05-02
96790,850000.0,4.0,2.0,0.18,Wellesley,2482.0,1876.0,1982-12-01
96809,389900.0,3.0,1.0,0.29,North Attleboro,2760.0,1152.0,2008-09-29
96812,799000.0,4.0,4.0,0.29,North Attleboro,2760.0,3722.0,2009-11-25
96847,535000.0,3.0,2.0,0.34,Wrentham,2093.0,1968.0,2006-12-15
96903,725000.0,3.0,3.0,0.32,Franklin,2038.0,2288.0,1971-08-12
96944,649900.0,4.0,3.0,0.37,Milford,1757.0,2255.0,1994-06-28
97288,399900.0,3.0,1.0,0.09,Framingham,1702.0,1402.0,1989-08-01
100365,835000.0,4.0,3.0,0.72,Andover,1810.0,2855.0,1987-10-09
100371,650000.0,1.0,1.0,0.02,Boston,2135.0,688.0,2018-06-01
100372,739000.0,2.0,1.0,0.03,Boston,2130.0,1250.0,2007-08-30
100374,1200000.0,9.0,3.0,0.09,Boston,2131.0,3204.0,1998-08-06
100379,3700000.0,7.0,7.0,0.81,Newton,2458.0,8542.0,1995-12-08
100380,1659000.0,4.0,3.0,0.17,Needham,2492.0,2900.0,1998-10-16
100384,2250000.0,5.0,5.0,0.37,Winchester,1890.0,5677.0,1983-10-31
100406,1250000.0,4.0,3.0,2.01,Carlisle,1741.0,3279.0,2000-08-01
100449,565000.0,3.0,3.0,0.23,Holliston,1746.0,1722.0,2006-11-28
100460,499000.0,6.0,3.0,0.08,Attleboro,2703.0,3300.0,2003-06-11
100699,498000.0,7.0,4.0,0.22,Lawrence,1841.0,2484.0,2009-09-29
100728,389999.0,4.0,2.0,0.12,Lawrence,1841.0,1071.0,1995-08-10
100754,609900.0,6.0,4.0,0.14,Lawrence,1841.0,2128.0,2006-04-19
100770,460000.0,3.0,2.0,0.1,North Andover,1845.0,1087.0,2006-03-24
100822,6395000.0,6.0,11.0,5.8,Weston,2493.0,18235.0,2007-05-07
100852,489900.0,3.0,2.0,0.11,Saugus,1906.0,1792.0,2005-05-31
100860,14000000.0,6.0,10.0,1.43,Wellesley,2481.0,14000.0,2009-05-18
100865,4999999.0,5.0,4.0,0.04,Boston,2115.0,3737.0,1994-04-14
100878,575000.0,5.0,2.0,0.14,Woburn,1801.0,2567.0,1997-10-27
101163,499000.0,3.0,2.0,0.34,Rehoboth,2769.0,1812.0,2003-09-05
101216,339800.0,3.0,2.0,1.0,Attleboro,2703.0,1308.0,2010-11-12
101434,399900.0,3.0,1.0,0.44,Attleboro,2703.0,1144.0,2000-04-28
101466,699900.0,4.0,3.0,0.48,Attleboro,2703.0,2146.0,2006-06-29
101518,750000.0,3.0,2.0,2.3,North Attleboro,2760.0,1704.0,1998-04-28
101617,300000.0,3.0,2.0,0.99,Norton,2766.0,1960.0,1990-06-01
101649,524900.0,4.0,2.0,0.22,Attleboro,2703.0,1984.0,2009-06-09
101652,600000.0,3.0,3.0,0.25,North Attleboro,2760.0,2400.0,1997-10-31
101654,695000.0,3.0,3.0,0.68,Mansfield,2048.0,2146.0,2001-08-10
101683,670000.0,4.0,3.0,0.69,Norfolk,2056.0,2560.0,2002-05-01
101688,1400000.0,5.0,5.0,0.98,Norfolk,2056.0,4618.0,2002-09-19
101801,399900.0,3.0,1.0,0.3,Attleboro,2703.0,1280.0,2021-12-06
102685,599900.0,4.0,2.0,0.79,Norfolk,2056.0,2080.0,2019-07-16
102927,639900.0,6.0,2.0,0.1,Malden,2148.0,2110.0,1998-12-14
102936,4200000.0,3.0,5.0,0.03,Boston,2108.0,3177.0,2001-11-30
102937,8500000.0,9.0,11.0,2.83,Newton,2458.0,12437.0,1995-08-15
102944,4995000.0,6.0,7.0,1.26,Belmont,2478.0,7801.0,1991-03-25
102958,7800000.0,6.0,10.0,1.22,Andover,1810.0,19311.0,2000-03-01
102959,759000.0,4.0,3.0,0.21,Wakefield,1880.0,2660.0,2007-07-06
102965,750000.0,2.0,1.0,0.02,Boston,2115.0,862.0,2007-01-03
102966,15300000.0,7.0,7.0,0.64,Cambridge,2138.0,5709.0,1982-10-22
102976,4800000.0,5.0,7.0,0.66,Belmont,2478.0,5922.0,1993-08-17
102979,1500000.0,5.0,5.0,0.28,Newton,2458.0,2952.0,2006-02-28
102982,5850000.0,5.0,6.0,1.37,Weston,2493.0,7500.0,1997-01-17
102986,1800000.0,7.0,6.0,0.24,Boston,2135.0,3732.0,2005-05-31
102991,3750000.0,2.0,3.0,0.04,Boston,2116.0,1905.0,2014-05-30
103006,798000.0,4.0,2.0,0.04,Somerville,2145.0,1319.0,1996-11-01
103013,575000.0,1.0,2.0,17.48,Newton,2467.0,899.0,2004-01-20
103016,859999.0,4.0,3.0,0.19,Medford,2155.0,2411.0,2019-07-30
103021,5800000.0,6.0,5.0,0.13,Cambridge,2138.0,5432.0,1991-11-04
103023,3250000.0,3.0,3.0,0.05,Boston,2116.0,2323.0,2003-06-06
103026,2200000.0,2.0,2.0,0.23,Boston,2116.0,1339.0,2006-12-15
103030,3245000.0,3.0,3.0,0.44,Brookline,2446.0,2556.0,1984-10-02
103039,679000.0,1.0,1.0,0.01,Boston,2108.0,519.0,2011-04-22
103048,741500.0,2.0,2.0,0.03,Boston,2114.0,1296.0,1987-09-10
103049,699000.0,4.0,2.0,0.03,Somerville,2145.0,1192.0,2004-10-15
103062,849900.0,2.0,2.0,0.05,Somerville,2145.0,1450.0,2005-12-12
103091,760000.0,4.0,3.0,0.58,Wakefield,1880.0,2716.0,2011-10-24
103103,2495000.0,8.0,7.0,2.27,Andover,1810.0,9017.0,2003-11-26
103110,3250000.0,3.0,2.0,0.05,Boston,2108.0,2200.0,2004-06-03
103115,4399000.0,5.0,5.0,0.13,Brookline,2446.0,4973.0,1971-07-01
103120,850000.0,2.0,2.0,1.0,Medford,2155.0,1226.0,2001-11-08
103141,1849900.0,4.0,3.0,0.31,Watertown,2472.0,2800.0,2019-06-07
103146,479000.0,2.0,2.0,0.23,Chelsea,2150.0,738.0,2019-06-17
103148,1329990.0,4.0,2.0,0.07,Cambridge,2140.0,1380.0,1991-05-29
103154,2890000.0,11.0,6.0,0.14,Cambridge,2139.0,4386.0,1986-05-08
103155,4495000.0,7.0,8.0,0.43,Newton,2465.0,6383.0,2008-07-16
103173,1235000.0,3.0,3.0,0.05,Boston,2135.0,3300.0,2008-12-04
103176,1080000.0,5.0,3.0,0.07,Cambridge,2139.0,2349.0,2006-04-04
103179,649000.0,1.0,1.0,0.01,Boston,2215.0,620.0,2007-05-15
103184,1425000.0,8.0,6.0,0.17,Arlington,2476.0,3653.0,1998-05-15
103187,1100000.0,3.0,3.0,0.06,Medford,2155.0,1836.0,2009-08-14
103215,1299000.0,6.0,3.0,0.07,Somerville,2143.0,3357.0,1987-04-22
103216,1799000.0,7.0,3.0,0.06,Cambridge,2139.0,2340.0,1976-02-27
103218,1250000.0,2.0,1.0,0.06,Cambridge,2141.0,1120.0,1970-03-13
103219,1049900.0,4.0,1.0,0.03,Cambridge,2141.0,1400.0,1986-04-08
103221,624900.0,1.0,1.0,0.02,Boston,2114.0,908.0,2011-01-28
103227,4499000.0,5.0,6.0,0.74,Newton,2468.0,6119.0,2003-03-11
103230,1525000.0,4.0,3.0,0.26,Winchester,1890.0,2868.0,1995-07-28
103233,3199000.0,8.0,6.0,0.11,Brookline,2445.0,5217.0,1992-11-20
103238,3999900.0,5.0,7.0,0.36,Belmont,2478.0,7445.0,1977-12-30
103240,4350000.0,7.0,5.0,0.18,Brookline,2446.0,5055.0,2003-12-30
103250,629900.0,5.0,3.0,0.11,Revere,2151.0,3200.0,2007-02-14
103255,949900.0,6.0,4.0,0.17,Malden,2148.0,3808.0,1992-05-07
103256,787787.0,2.0,1.0,0.02,Boston,2115.0,884.0,1994-02-04
103258,449000.0,2.0,1.0,0.01,Boston,2135.0,649.0,2022-03-09
103259,1200000.0,4.0,3.0,0.46,Wilmington,1887.0,3736.0,2008-10-10
103263,789888.0,6.0,2.0,0.12,Everett,2149.0,2152.0,2009-09-15
103284,595000.0,2.0,1.0,4.04,Newton,2467.0,959.0,2019-08-12
103295,999999.0,4.0,3.0,0.57,Wakefield,1880.0,2375.0,1984-05-17
103323,1550000.0,4.0,3.0,0.09,Brookline,2445.0,1942.0,2020-06-25
103326,3350000.0,3.0,3.0,0.05,Boston,2116.0,2220.0,1995-12-14
103330,2499000.0,12.0,6.0,0.1,Brookline,2445.0,4473.0,2007-08-01
103343,549900.0,2.0,1.0,1.73,Newton,2460.0,731.0,2022-01-10
103365,7500000.0,4.0,6.0,1.57,Newton,2468.0,8614.0,1987-09-30
103386,3550000.0,6.0,8.0,0.07,Brookline,2446.0,4514.0,2019-11-01
103393,1500000.0,3.0,4.0,0.26,Newton,2458.0,2654.0,2002-04-30
103394,829000.0,2.0,2.0,17.48,Newton,2467.0,1285.0,2012-04-26
103396,4500000.0,6.0,6.0,0.41,Newton,2459.0,5429.0,1999-11-01
103411,928000.0,3.0,2.0,0.08,Somerville,2145.0,1005.0,2004-08-31
103420,435000.0,3.0,1.0,0.05,Wakefield,1880.0,952.0,1986-10-24
103428,1025000.0,2.0,2.0,0.03,Cambridge,2138.0,1643.0,1993-12-08
103433,9500000.0,7.0,8.0,0.86,Brookline,2445.0,9500.0,2000-05-03
103435,949900.0,3.0,2.0,0.38,Andover,1810.0,2230.0,2002-03-08
103436,2399000.0,5.0,5.0,0.4,Winchester,1890.0,5353.0,2007-07-10
103439,1250000.0,7.0,4.0,0.11,Medford,2155.0,3373.0,2016-11-04
103440,734900.0,4.0,2.0,0.25,Reading,1867.0,2241.0,2004-08-30
103442,579000.0,4.0,1.0,0.03,Boston,2135.0,1266.0,2011-07-13
103444,680000.0,3.0,2.0,0.39,Wakefield,1880.0,1946.0,1985-11-22
103445,849000.0,5.0,2.0,0.11,Malden,2148.0,2571.0,1999-08-04
103447,944900.0,5.0,2.0,0.07,Watertown,2472.0,2550.0,1985-10-31
103448,3750000.0,5.0,4.0,0.4,Brookline,2445.0,4433.0,1997-04-16
103451,659000.0,2.0,1.0,0.11,Watertown,2472.0,1217.0,2003-09-18
103462,499900.0,5.0,2.0,0.05,Chelsea,2150.0,1598.0,1997-08-29
103478,8850000.0,7.0,9.0,0.99,Brookline,2445.0,9300.0,2004-01-08
103486,579000.0,1.0,1.0,0.02,Boston,2215.0,659.0,2010-04-20
103490,2500000.0,4.0,4.0,0.04,Boston,2129.0,3000.0,2002-10-02
103491,639900.0,3.0,1.0,0.2,Wakefield,1880.0,1600.0,2010-05-28
103516,719900.0,4.0,2.0,0.38,North Andover,1845.0,2218.0,2021-10-28
103523,869000.0,3.0,2.0,0.23,Newton,2461.0,1980.0,1994-07-01
103526,589000.0,2.0,2.0,0.13,Belmont,2478.0,1035.0,1996-09-30
103535,705000.0,4.0,2.0,0.07,Everett,2149.0,1856.0,2005-05-27
103537,985000.0,9.0,3.0,0.11,Everett,2149.0,3864.0,2008-10-30
103538,809999.0,3.0,2.0,0.09,Arlington,2476.0,1470.0,2003-01-15
103545,745900.0,3.0,3.0,0.23,Stoneham,2180.0,2765.0,1997-08-18
103548,699000.0,5.0,2.0,0.08,Everett,2149.0,2624.0,2005-10-05
103549,719900.0,4.0,2.0,0.07,Malden,2148.0,2159.0,1997-06-30
103558,3500000.0,5.0,5.0,0.52,Brookline,2467.0,3913.0,2004-10-14
103563,6000000.0,7.0,6.0,0.52,Newton,2468.0,9326.0,2006-11-27
103567,4950000.0,5.0,5.0,0.05,Boston,2114.0,4318.0,2008-05-28
103570,14000000.0,7.0,11.0,0.29,Cambridge,2138.0,9080.0,1992-09-25
103588,989900.0,3.0,2.0,0.13,Winchester,1890.0,2759.0,1988-09-01
103590,500000.0,2.0,2.0,0.09,Revere,2151.0,1286.0,1993-12-15
103594,1699000.0,4.0,3.0,0.23,Winchester,1890.0,2957.0,1982-05-04
103600,495000.0,2.0,1.0,0.05,Malden,2148.0,908.0,1995-06-13
103604,1799000.0,5.0,4.0,0.3,Winchester,1890.0,3129.0,2000-03-15
103613,1349900.0,9.0,3.0,0.11,Somerville,2145.0,3171.0,2002-04-01
103617,2500000.0,3.0,3.0,0.14,Cambridge,2138.0,2200.0,2006-09-01
103620,3100000.0,6.0,5.0,0.19,Brookline,2446.0,4357.0,2001-08-23
103630,599900.0,3.0,2.0,0.03,Malden,2148.0,1612.0,2012-02-03
103637,699900.0,4.0,2.0,0.08,Waltham,2452.0,2176.0,2004-12-28
103641,899900.0,6.0,2.0,0.06,Medford,2155.0,2424.0,2000-05-25
103645,699500.0,6.0,3.0,0.06,Everett,2149.0,2704.0,1999-06-08
103647,1999900.0,4.0,5.0,0.28,Belmont,2478.0,3431.0,2006-08-15
103650,8250000.0,3.0,4.0,0.07,Boston,2116.0,2864.0,2000-08-30
103654,895000.0,4.0,2.0,0.13,Medford,2155.0,1924.0,2005-04-19
103659,1365000.0,3.0,2.0,0.02,Boston,2114.0,1070.0,2004-08-09
103660,2900000.0,5.0,5.0,2.3,Brookline,2446.0,3531.0,2003-07-18
103661,1650000.0,3.0,4.0,3.33,Newton,2459.0,3146.0,2002-02-15
103665,1750000.0,4.0,4.0,0.93,Newton,2460.0,2220.0,2012-06-15
103684,514900.0,4.0,2.0,0.34,Tewksbury,1876.0,1472.0,2008-01-29
103687,499900.0,2.0,1.0,1.0,Methuen,1844.0,714.0,1984-10-01
103688,629000.0,3.0,2.0,0.35,North Reading,1864.0,1800.0,2007-05-31
103690,889900.0,4.0,3.0,0.76,Andover,1810.0,2486.0,2003-10-30
103693,1089000.0,4.0,4.0,0.25,Reading,1867.0,3131.0,2002-09-27
103695,1995000.0,4.0,3.0,0.03,Cambridge,2139.0,3126.0,1998-06-26
103698,399000.0,1.0,1.0,0.01,Boston,2134.0,578.0,2013-06-03
103699,749900.0,3.0,2.0,0.07,Malden,2148.0,1800.0,2002-02-01
103700,1675000.0,6.0,3.0,0.08,Somerville,2144.0,3231.0,2005-08-02
103702,1179000.0,6.0,3.0,0.33,Medford,2155.0,3236.0,1997-01-31
103706,799000.0,5.0,2.0,0.09,Malden,2148.0,2080.0,1991-05-31
103708,599000.0,2.0,1.0,0.02,Boston,2135.0,875.0,1989-05-09
103712,599900.0,3.0,2.0,1.18,Wilmington,1887.0,1644.0,1999-07-09
103715,650000.0,3.0,3.0,0.22,Wakefield,1880.0,1772.0,2003-12-08
103720,575000.0,3.0,2.0,0.1,Melrose,2176.0,1296.0,2006-03-31
103732,2795000.0,3.0,3.0,0.01,Boston,2114.0,1941.0,1994-06-01
103735,596000.0,2.0,1.0,0.02,Boston,2134.0,935.0,1999-09-09
103737,2099000.0,6.0,3.0,0.12,Somerville,2144.0,2907.0,1999-07-01
103760,369900.0,2.0,2.0,0.0,Tewksbury,1876.0,1023.0,2006-08-24
103762,695000.0,3.0,2.0,0.47,Andover,1810.0,1705.0,2002-02-28
103765,3995000.0,5.0,4.0,0.03,Boston,2114.0,3300.0,2007-04-02
103766,1699000.0,4.0,4.0,0.98,North Reading,1864.0,5372.0,2006-11-28
103770,430000.0,1.0,1.0,0.02,Boston,2135.0,755.0,1987-06-04
103771,529900.0,2.0,2.0,0.02,Boston,2130.0,811.0,2001-04-27
103774,619900.0,2.0,1.0,0.03,Belmont,2478.0,1138.0,2018-10-31
103778,535000.0,2.0,2.0,0.02,Boston,2134.0,777.0,2006-05-05
103781,499900.0,1.0,1.0,0.38,Newton,2467.0,840.0,2020-09-14
103782,475000.0,1.0,1.0,0.26,Newton,2458.0,740.0,1993-07-27
103789,6250000.0,5.0,6.0,0.12,Cambridge,2138.0,5300.0,1972-05-02
103799,549900.0,3.0,2.0,0.17,Wilmington,1887.0,1470.0,2009-11-20
103800,599900.0,3.0,2.0,1.88,Tewksbury,1876.0,1692.0,1971-03-31
103811,699900.0,4.0,3.0,0.21,Reading,1867.0,1904.0,2006-11-27
103821,1149000.0,5.0,4.0,0.24,Melrose,2176.0,2978.0,1994-09-14
103823,1249000.0,3.0,3.0,0.03,Boston,2129.0,1864.0,2007-12-31
103825,1450000.0,2.0,2.0,0.16,Belmont,2478.0,2452.0,2003-09-22
103830,534900.0,1.0,1.0,0.02,Boston,2114.0,942.0,2009-03-26
103846,3399000.0,5.0,6.0,0.38,Winchester,1890.0,7103.0,1977-02-03
103854,549000.0,1.0,1.0,0.02,Brookline,2446.0,724.0,1996-06-28
103857,529900.0,2.0,2.0,1.0,Medford,2155.0,1226.0,2005-08-16
103859,468000.0,1.0,1.0,0.02,Boston,2135.0,700.0,2006-10-25
103889,899000.0,4.0,3.0,0.21,Andover,1810.0,2916.0,1998-07-06
103906,599000.0,2.0,2.0,1.0,Medford,2155.0,1168.0,2021-12-28
103926,675000.0,3.0,2.0,1.14,Andover,1810.0,1685.0,1994-09-27
103934,455000.0,1.0,1.0,4.46,Newton,2467.0,960.0,2004-05-03
103935,869000.0,2.0,1.0,0.02,Boston,2114.0,750.0,2005-05-13
103944,859000.0,1.0,1.0,0.02,Boston,2114.0,987.0,2020-02-14
103951,759000.0,2.0,2.0,0.03,Boston,2114.0,1216.0,2019-05-31
103953,2595000.0,5.0,7.0,0.19,Newton,2465.0,5016.0,2003-08-28
103965,605000.0,3.0,2.0,0.66,North Andover,1845.0,1983.0,1995-07-31
103970,699000.0,3.0,2.0,0.12,Woburn,1801.0,1656.0,2002-01-04
103976,599000.0,2.0,1.0,0.08,Brookline,2445.0,890.0,1988-08-12
103978,1699000.0,4.0,4.0,0.2,Newton,2461.0,3229.0,2003-03-31
103979,819000.0,3.0,3.0,0.11,Waltham,2453.0,2240.0,1998-04-27
103980,10999999.0,6.0,10.0,0.81,Brookline,2445.0,9945.0,1978-08-18
103983,1250000.0,3.0,3.0,0.57,Andover,1810.0,2719.0,2015-03-17
103988,1849000.0,4.0,4.0,0.33,Wellesley,2481.0,3278.0,1991-07-12
103999,1899000.0,5.0,3.0,0.28,Winchester,1890.0,3371.0,1997-08-06
104000,3595000.0,6.0,5.0,0.34,Newton,2465.0,5160.0,2007-05-01
104011,460000.0,2.0,1.0,0.02,Boston,2130.0,828.0,2013-08-29
104019,824900.0,2.0,2.0,0.12,Somerville,2145.0,1334.0,1995-08-30
104020,979000.0,5.0,4.0,0.4,Reading,1867.0,2900.0,1996-09-17
104026,1599000.0,4.0,3.0,0.02,Boston,2129.0,2170.0,2005-04-22
104030,879000.0,4.0,3.0,0.1,Melrose,2176.0,2160.0,2002-02-21
104036,899000.0,1.0,2.0,0.02,Boston,2467.0,1001.0,2011-02-16
104038,1380000.0,4.0,3.0,0.14,Arlington,2474.0,3000.0,1989-03-01
104042,2750000.0,6.0,6.0,0.32,Newton,2462.0,5224.0,1990-10-01
104046,1875000.0,4.0,4.0,0.23,Cambridge,2139.0,2172.0,2020-11-24
104055,849000.0,3.0,2.0,0.09,Winchester,1890.0,1710.0,2009-11-24
104056,1065000.0,2.0,2.0,0.01,Boston,2116.0,1250.0,2003-10-01
104076,2349000.0,4.0,4.0,0.3,Newton,2468.0,4147.0,1997-04-23
104077,535000.0,1.0,1.0,0.02,Boston,2114.0,833.0,1997-06-02
104080,650000.0,4.0,1.0,0.14,Medford,2155.0,1656.0,2005-08-10
104081,1999000.0,2.0,2.0,0.03,Boston,2116.0,1160.0,2018-12-12
104087,5750000.0,5.0,6.0,1.25,Wellesley,2481.0,6348.0,1981-07-01
104099,725000.0,2.0,2.0,0.18,Newton,2465.0,1072.0,2018-05-15
104101,589000.0,2.0,2.0,1.0,Medford,2155.0,1347.0,1987-02-17
104107,679000.0,1.0,1.0,0.02,Boston,2115.0,1088.0,2014-06-13
104109,1200000.0,6.0,3.0,0.07,Boston,2134.0,2270.0,1999-02-10
104110,1695000.0,2.0,2.0,0.03,Boston,2114.0,1225.0,2003-12-23
104113,599000.0,1.0,1.0,0.02,Boston,2114.0,923.0,2005-05-03
104115,2850000.0,5.0,5.0,0.23,Newton,2461.0,5228.0,1999-05-21
104117,2425000.0,3.0,2.0,0.04,Boston,2116.0,1752.0,2012-06-07
104119,1850000.0,4.0,4.0,0.37,Reading,1867.0,3961.0,1965-03-08
104121,2100000.0,5.0,5.0,0.28,Wellesley,2481.0,4403.0,1994-10-01
104127,2550000.0,6.0,4.0,0.17,Somerville,2144.0,3025.0,1999-12-02
104133,889900.0,5.0,4.0,0.77,Andover,1810.0,2973.0,2002-12-09
104137,829900.0,3.0,3.0,0.21,Reading,1867.0,2179.0,2001-07-06
104138,1495000.0,3.0,3.0,0.12,Cambridge,2138.0,1920.0,2004-01-14
104140,1689000.0,6.0,4.0,0.46,Saugus,1906.0,7403.0,2005-04-12
104144,859900.0,5.0,2.0,0.06,Somerville,2145.0,1878.0,1994-06-17
104148,1799000.0,4.0,4.0,0.21,Reading,1867.0,3850.0,1975-08-20
104175,869900.0,4.0,3.0,0.23,Lowell,1852.0,3635.0,2005-04-15
104181,479900.0,3.0,2.0,0.23,Lowell,1852.0,1292.0,1968-04-02
104183,557900.0,3.0,2.0,0.24,Lowell,1852.0,1696.0,1999-09-13
104184,949900.0,4.0,3.0,1.01,Andover,1810.0,3254.0,2003-12-05
104186,419900.0,2.0,2.0,0.0,Tewksbury,1876.0,1240.0,1998-05-28
104190,879000.0,3.0,3.0,0.14,Melrose,2176.0,2146.0,1987-10-15
104191,849000.0,4.0,3.0,0.11,Waltham,2453.0,2182.0,2000-10-31
104192,849000.0,3.0,2.0,0.15,Melrose,2176.0,1955.0,1986-06-09
104193,590000.0,3.0,1.0,0.02,Boston,2134.0,1024.0,2008-08-15
